artigoEmPeriodico	Braulio Silva Barros	2019	http://dx.doi.org/10.1039/c8nj06420b	Rapid and efficient electrochemical synthesis of a zinc-based nano-MOF for Ibuprofen adsorption	NEW JOURNAL OF CHEMISTRY	DE LIMA NETO, OTÁVIO JOSÉ ; FRÓS, ALLANA CHRISTINA DE OLIVEIRA ; BARROS, Bráulio Silva ; DE FARIAS MONTEIRO, ARTHUR FELIPE ; KULESZA, JOANNA	A2	NEW JOURNAL OF CHEMISTRY (1987)
artigoEmPeriodico	Kleber Goncalves Bezerra Alves	2016	http://dx.doi.org/10.1515/epoly-2015-0229	Solvent-fractionated sugar cane bagasse lignin: structural characteristics and electro-spinnability	E-Polymers	LEITE, ROGÉRIO ; DE ALMEIDA, YÊDA MEDEIROS B. ; SARMENTO, SANDRA MARIA ; ALVES, KLEBER G.B. ; DE MELO, ETELINO FEIJÓ ; SOUTO-MAIOR, ROSA MARIA	B1	E-POLYMERS
artigoEmPeriodico	Kleber Goncalves Bezerra Alves	2016	http://dx.doi.org/10.4028/www.scientific.net/MSF.869.982	Synthesis of ZnO Nanoparticles Doped with Cobalt: Influence of Doping on the Magnetic and Fluorescent Properties	Materials Science Forum (Online)	SUGAHARA, HENRIQUE J. ; de Melo, Etelino F. ; de Melo, Celso P. ; ALVES, KLEBER G.B.	Qualis nao identificado	Materials Science Forum (Online)
artigoEmPeriodico	Kleber Goncalves Bezerra Alves	2016	http://dx.doi.org/10.4028/www.scientific.net/MSF.869.663	Study of the Efficiency of Ag-SiO<sub>2</sub> Nanoparticles as Additives in Anticorrosion Coatings	Materials Science Forum (Online)	PLETSCH, RÔMULO DE O. ; ALVES, KLEBER G.B. ; VIEIRA, MAGDA R.S. ; de Melo, Celso P. ; BOUCHONNEAU, NADÈGE S.	Qualis nao identificado	Materials Science Forum (Online)
trabalhoCompletoEmCongresso	Kleber Goncalves Bezerra Alves	2017		NANOFIBRA MULTIFUNCIONAL DE POLIANILINA/YVO4(Er2%;Yb8%)	14 Congresso Brasileiro de Polímeros	LIMA, A. R. ; ALVES, K. G. B		
trabalhoCompletoEmCongresso	Kleber Goncalves Bezerra Alves	2017		PREPARAÇÃO E CARACTERIZAÇÃO DE NANOFIBRAS DE ÁLCOOL POLIVINÍLICO/POLIANILINA-ARGILA MONTMORILONITA	14º Congresso Brasileiro de Polímeros	AGUIAR, M. F. ; COSTA JUNIOR, L. P. ; SILVA, D. B. R. S. ; ALVES, K. G. B		
trabalhoCompletoEmCongresso	Kleber Goncalves Bezerra Alves	2017		SÍNTESE E CARACTERIZAÇÃO DE NANOFIBRAS DE PVA/POLIPIRROL-ARGILA MONTMORILONITA	14 Congresso Brasileiro de Polímeros	AGUIAR, M. F. ; COSTA JUNIOR, L. P. ; SILVA, D. B. R. S. ; ALVES, K. G. B		
trabalhoCompletoEmCongresso	Kleber Goncalves Bezerra Alves	2017		SÍNTESE E CARACTERIZAÇÃO DE NANOFIBRAS POLIPIRROL/NANOPARTÍCULAS DE PRATA	14 Congresso Brasileiro de Polímeros	VALENCA, B. A. A. ; AGUIAR, M. F. ; SILVA, D. B. R. S. ; COSTA JUNIOR, L. P. ; ALVES, K. G. B		
artigoEmPeriodico	Severino Alves Junior	2019	http://dx.doi.org/10.1016/j.jlumin.2019.01.007	Photostable soft materials with tunable emission based on sultone functionalized ionic liquid and lanthanides ions	JOURNAL OF LUMINESCENCE	RAMOS, TALITA J.S. ; BERTON, GUILHERME H. ; Júnior, Severino A. ; CASSOL, TANIA M.	A2	
artigoEmPeriodico	Severino Alves Junior	2019	http://dx.doi.org/10.1007/s11051-018-4422-0	Surface modification strategy based on the conjugation of NaYF4:5%Eu luminescent nanoprobe with organic aromatic compounds for application in bioimaging assays	JOURNAL OF NANOPARTICLE RESEARCH	DA SILVA VIANA, RODRIGO ; DE MASCENA COSTA, LUCIANA AMARAL ; LEAL, ANDRESSA N. R. ; WILLIAMS, TYRSLAI M. ; LUAN, LIQUIAN ; ZHANG, GUANYU ; WANG, MAODIE ; HARMON, ASHLYN C. ; DOS ANJOS, JANAINA V. ; CUETO, RAFAEL ; FILHO, MANOEL ADRIÃO GOMES ; FALCÃO, EDUARDO H. L. ; VICENTE, MARIA G. H. ; Junior, Severino A. ; MATHIS, J. MICHAEL	B1	
artigoEmPeriodico	Severino Alves Junior	2019	http://dx.doi.org/10.1590/0104-1428.04018	Gamma irradiation effects on polycaprolactone/zinc oxide nanocomposite films	Polímeros: ciência e Tecnologia	PAULA, MARCOS ; DIEGO, IVO ; DIONISIO, RONALDO ; VINHAS, GLÓRIA ; Alves, Severino	B2	POLÍMEROS: CIÊNCIA E TECNOLOGIA (IMPRESSO)
artigoEmPeriodico	Severino Alves Junior	2019	http://dx.doi.org/10.1016/j.ica.2019.04.031	Selective adsorption of BTEX on calixarene-based molecular coordination network determined by 13C NMR spectroscopy	INORGANICA CHIMICA ACTA	DE OLIVEIRA FRÓS, ALLANA CHRISTINA ; DE OLIVEIRA, MARIA ALAIDE ; MACÊDO SOARES, ANTONIA ALICE ; HALLWASS, Fernando ; CHOJNACKI, JAROSLAW ; BARROS, BRÁULIO SILVA ; Júnior, Severino Alves ; Kulesza, Joanna	Qualis nao identificado	INORGANICA CHIMICA ACTA
artigoEmPeriodico	Severino Alves Junior	2019	http://dx.doi.org/10.1557/jmr.2019.139	Study of a luminescent and antibacterial biomaterial based on hydroxyapatite as support for an antineoplastic drug	JOURNAL OF MATERIALS RESEARCH	BARBOSA, AMANDA ALVES ; Júnior, Severino Alves ; DE VASCONCELOS FERRAZ, ANDRÉA	B1	
artigoEmPeriodico	Severino Alves Junior	2019	http://dx.doi.org/10.1038/s41598-019-43835-x	Photoluminescent organisms: how to make fungi glow through biointegration with lanthanide metal-organic frameworks	Scientific Reports	ROSÁRIO, JEFERSON ; DA LUZ, LEONIS L. ; GERIS, REGINA ; RAMALHO, JÉSSICA G. S. ; DA SILVA, ANTÔNIO F. ; Júnior, Severino Alves ; MALTA, MARCOS	A1	SCIENTIFIC REPORTS
artigoEmPeriodico	Severino Alves Junior	2019	http://dx.doi.org/10.1016/j.msec.2019.04.078	A thermo-responsive adsorbent-heater-thermometer nanomaterial for controlled drug release: (ZIF-8,EuxTby)@AuNP core-shell	Materials Science & Engineering C-Materials for Biological Applications	SILVA, JOSÉ YAGO R. ; PROENZA, YAICEL G. ; DA LUZ, LEONIS L. ; DE SOUSA ARAÚJO, SILVANY ; FILHO, MANOEL ADRIÃO GOMES ; JUNIOR, SEVERINO ALVES ; Soares, Thereza A. ; LONGO, RICARDO L.	Qualis nao identificado	Materials Science & Engineering C-Materials for Biological Applications
artigoEmPeriodico	Severino Alves Junior	2019	http://dx.doi.org/10.1016/j.jssc.2019.05.008	Design of new europium-doped luminescent MOFs for UV radiation dosimetric sensing	JOURNAL OF SOLID STATE CHEMISTRY	DE ASSIS, SUELLE G.F. ; SANTOS, GUILHERME C. ; SANTOS, ARTHUR B.S. ; FALCÃO, EDUARDO H.L. ; DA SILVA VIANA, RODRIGO ; JUNIOR, SEVERINO ALVES	Qualis nao identificado	JOURNAL OF SOLID STATE CHEMISTRY
artigoEmPeriodico	Severino Alves Junior	2019	http://dx.doi.org/10.1016/j.microc.2019.104037	Luminescent sensors for nitroaromatic compound detection: Investigation of mechanism and evaluation of suitability of using in screening test in forensics	MICROCHEMICAL JOURNAL	MAURICIO, FILIPE GABRIEL MARTINEZ ; SILVA, JOSÉ YAGO RODRIGUES ; TALHAVINI, MÁRCIO ; Júnior, Severino Alves ; WEBER, INGRID TÁVORA	A2	MICROCHEMICAL JOURNAL (PRINT)
artigoEmPeriodico	Severino Alves Junior	2018	http://dx.doi.org/10.1002/jssc.201700812	Characterization and application of a lanthanide-based metal-organic framework in the development and validation of a matrix solid-phase dispersion procedure for pesticide extraction on peppers (Capsicum annuum L.) with gas chromatography-mass spectrometr	JOURNAL OF SEPARATION SCIENCE	Santos Barreto, Alysson ; DE CÁSSIA DA SILVA ANDRADE, PAULA ; MEIRA FARIAS, JÉSSICA ; MENEZES FILHO, ADALBERTO ; FERNANDES DE SÁ, GILBERTO ; Alves Júnior, Severino	A2	JOURNAL OF SEPARATION SCIENCE (PRINT)
artigoEmPeriodico	Severino Alves Junior	2018	http://dx.doi.org/10.1039/c7nj04625a	Solid-state tunable photoluminescence in Gadolinium-Organic Frameworks: effect of the Eu3+ content and co-doping with Tb3+	NEW JOURNAL OF CHEMISTRY	DO NASCIMENTO, JARLEY FAGNER SILVA ; DE ARAÚJO, ANTONIO MARCOS URBANO ; KULESZA, JOANNA ELZBIETA ; DE FARIAS MONTEIRO, ARTHUR FELIPE ; Júnior, Severino Alves ; BARROS, BRÁULIO	A2	NEW JOURNAL OF CHEMISTRY (1987)
artigoEmPeriodico	Severino Alves Junior	2018	http://dx.doi.org/10.1039/c8tc00658j	Carboxyl-functionalized ionic liquids: synthesis, characterization and synergism with rare earth ions	Journal of Materials Chemistry C	SOUZA RAMOS, TALITA JORDANNA DE ; BERTON, GUILHERME HENRIQUE ; CASSOL, TÂNIA MARIA MARIA ; Júnior, Severino Alves	A1	JOURNAL OF MATERIALS CHEMISTRY C
artigoEmPeriodico	Severino Alves Junior	2018	http://dx.doi.org/10.21577/0103-5053.20180087	Metal Organic Frameworks for Selective Degradation of Amoxicillin in Biomedical Wastes	JOURNAL OF THE BRAZILIAN CHEMICAL SOCIETY	PAULA, MARCOS ; BARROS, AMANDA ; WANDERLEY, KALINE ; DE SÁ, GILBERTO ; EBERLIN, MARCOS ; SOARES, THEREZA ; Alves Jr., Severino	B1	
artigoEmPeriodico	Severino Alves Junior	2018	http://dx.doi.org/10.1016/j.matlet.2018.07.033	Synthesis of luminescent gel-like materials based on glutamate and neodymium(III)	MATERIALS LETTERS	RIOS, NATHALIA P.S.M. ; DE AZEVEDO, LEANDRO A. ; NEVES, ROBERTA C.S. ; Alves Júnior, Severino ; FALCÃO, EDUARDO H.L.	A2	
artigoEmPeriodico	Severino Alves Junior	2018	http://dx.doi.org/10.1021/acsomega.8b01067	Multifunctional System Polyaniline-Decorated ZIF-8 Nanoparticles as a New Chemo-Photothermal Platform for Cancer Therapy	ACS Omega	SILVA, JANINE S. F. ; SILVA, JOSÉ Y. R. ; de Sá, Gilberto F. ; ARAÚJO, SILVANY S. ; FILHO, MANOEL A. GOMES ; RONCONI, CÉLIA M. ; SANTOS, THIAGO C. ; Júnior, Severino A.	Qualis nao identificado	ACS Omega
artigoEmPeriodico	Severino Alves Junior	2018	http://dx.doi.org/10.1016/j.microc.2018.09.013	Ammunition encoding by means of co-doped luminescent markers	MICROCHEMICAL JOURNAL	LUCENA, M.A.M. ; AROUCA, A.M. ; TALHAVINI, M. ; ALVES-JÚNIOR, S. ; WEBER, I.T.	A2	MICROCHEMICAL JOURNAL (PRINT)
artigoEmPeriodico	Severino Alves Junior	2018	http://dx.doi.org/10.1158/1538-7445.am2018-5877	Abstract 5877: Antitumor activity of the mesoionic compound MI H 2.4 on breast cancer cell lines	CANCER RESEARCH	COSTA, LUCIANA AMARAL DE MASCENA ; LIMA, FILIPE CÁSSIO SILVA DE ; VIANA, RODRIGO DA SILVA ; ARAUJO, SILVANY DE SOUSA ; WISCHRAL, AUREA ; SOUZA, HELIVALDO DIÓGENES DA SILVA ; ATHAYDE-FILHOA, PETRÔNIO FILGUEIRAS DE ; AZEVEDO, LEANDRO ARAÚJO DE ; Júnior, Severino Alves ; ADRIÃO, MANOEL ; MATHIS, J. MICHAEL	Qualis nao identificado	CANCER RESEARCH
artigoEmPeriodico	Severino Alves Junior	2018	http://dx.doi.org/10.1039/c8ay01341a	NIR hyperspectral images for identification of gunshot residue from tagged ammunition	Analytical Methods	ALBINO DE CARVALHO, MARCELA ; TALHAVINI, MARCIO ; PIMENTEL, MARIA FERNANDA ; AMIGO, JOSÉ MANUEL ; PASQUINI, CELIO ; JUNIOR, SEVERINO ALVES ; WEBER, INGRID TÁVORA	B1	ANALYTICAL METHODS
artigoEmPeriodico	Severino Alves Junior	2018	http://dx.doi.org/10.1039/c8dt04649b	Bright Thermal (Blackbody) Emission of Visible Light From LnO 2 (Ln = Pr, Tb), Photoinduced by NIR 980 nm Laser	DALTON TRANSACTIONS	SILVA FILHO, CÍCERO INÁCIO INÁCIO ; DE OLIVEIRA, ANTONIO LEONEL LEONEL ; PEREIRA, SUELEN CATHERINE FARIAS ; DE SÁ, GILBERTO FERNANDES ; DA LUZ, LEONIS L. ; Alves Júnior, Severino	Qualis nao identificado	DALTON TRANSACTIONS
artigoEmPeriodico	Severino Alves Junior	2018	http://dx.doi.org/10.21577/0103-5053.20180218	New Composites CP@AC Based on Lanthanide Succinates	JOURNAL OF THE BRAZILIAN CHEMICAL SOCIETY	SANTOS, GUILHERME ; DE OLIVEIRA, CARLOS ; DA SILVA, FAUSTHON ; Alves Jr., Severino	B1	
artigoEmPeriodico	Severino Alves Junior	2017	http://dx.doi.org/10.1039/c6ra27850g	Site-selective Eu( <scp>iii</scp> ) spectroscopy of highly efficient luminescent mixed-metal Pb( <scp>ii</scp> )/Eu( <scp>iii</scp> ) coordination polymers	RSC Advances: an international journal to further the chemical sciences	BARBOSA, C. D. E. S. ; DA LUZ, L.L. ; PAZ, F. A. ALMEIDA ; MALTA, O. L. ; RODRIGUES, M. O. ; JÚNIOR, S. A. ; FERREIRA, R. A. S. ; CARLOS, L. D.	A2	RSC ADVANCES: AN INTERNATIONAL JOURNAL TO FURTHER THE CHEMICAL SCIENCES
artigoEmPeriodico	Severino Alves Junior	2017	http://dx.doi.org/10.1371/journal.pone.0170026	New Composites LnBDC@AC and CB[6]@AC: From Design toward Selective Adsorption of Methylene Blue or Methyl Orange	Plos One	SANTOS, GUILHERME DE C. ; BARROS, AMANDA L. ; DE OLIVEIRA, CARLOS A. F. ; DA LUZ, LEONIS L. ; DA SILVA, FAUSTHON F. ; DEMETS, GRÉGOIRE J.-F. ; Alves Júnior, Severino	Qualis nao identificado	Plos One
artigoEmPeriodico	Severino Alves Junior	2017	http://dx.doi.org/10.2174/1874210601711010048	Pulp Revascularization: A Literature Review	The Open Dentistry Journal	ARAÚJO, POLLYANA RODRIGUES DE SOUZA ; SILVA, LUCIANO BARRETO ; NETO, ALEXANDRINO PEREIRA DOS SANTOS ; ALMEIDA DE ARRUDA, JOSÉ ALCIDES ; ÁLVARES, PÂMELLA RECCO ; SOBRAL, ANA PAULA VERAS ; Júnior, Severino Alves ; LEÃO, JAIR CARNEIRO ; BRAZ DA SILVA, RODIVAN ; SAMPAIO, GERHILDE CALLOU	B3	THE OPEN DENTISTRY JOURNAL
artigoEmPeriodico	Severino Alves Junior	2017	http://dx.doi.org/10.1016/j.matlet.2017.01.106	Thermochromic Properties of Cucurbituril-based 3d-4f Heterometallic Material	Materials Letters (General ed.)	da Silva, Fausthon Fred ; de Oliveira, Carlos Alberto Fernandes ; FALCÃO, EDUARDO HENRIQUE LAGO ; Júnior, Severino Alves	A2	MATERIALS LETTERS (GENERAL ED.)
artigoEmPeriodico	Severino Alves Junior	2017	http://dx.doi.org/10.1021/acsami.6b13474	Application of the Metal-Organic Framework [Eu(BTC)] as a Luminescent Marker for Gunshot Residues: A Synthesis, Characterization, and Toxicity Study	ACS Applied Materials & Interfaces (Print)	LUCENA, MARCELLA A. M. ; OLIVEIRA, MARINA F. L. ; AROUCA, ALINE M. ; TALHAVINI, MÁRCIO ; FERREIRA, EDUARDO A. ; Alves, Severino ; VEIGA-SOUZA, FABIANE H. ; Weber, Ingrid T.	A1	ACS APPLIED MATERIALS & INTERFACES (PRINT)
artigoEmPeriodico	Severino Alves Junior	2017	http://dx.doi.org/10.1590/0366-69132017633652041	Modificação da superfície do ZnAl1,9Eu0,05O4 visando a obtenção do híbrido ZnAl1,9Eu0,05O4/SiO2 para aplicação como biossensor	Ceramica	ARAÚJO, P. M. A. G. ; SANTOS, P. T. A. ; A. JUNIOR, S. ; VIANA, R. S. ; COSTA, A. C. F. M.	Qualis nao identificado	Ceramica
artigoEmPeriodico	Severino Alves Junior	2017	http://dx.doi.org/10.1021/acsami.6b15667	Lanthanide-Organic Gels (LOGs) as a Multifunctional Supramolecular Smart Platform	ACS Applied Materials & Interfaces	SILVA, JOSÉ YAGO RODRIGUES ; DA LUZ, LEONIS LOURENÇO ; MAURICIO, FILIPE GABRIEL MARTINEZ ; VASCONCELOS ALVES, IANE BEZERRA ; FERRO, JAMYLLE NUNES DE SOUZA ; BARRETO, EMILIANO ; WEBER, INGRID TAVORA ; DE AZEVEDO, WALTER MENDES ; Júnior, Severino Alves	A1	ACS APPLIED MATERIALS & INTERFACES (ONLINE)
artigoEmPeriodico	Severino Alves Junior	2017	http://dx.doi.org/10.1039/c6pp00408c	The new supramolecular nano-aggregate curcumin-cucurbit[7]uril: synthesis, photophysical properties and biocompatibility evaluation	PHOTOCHEMICAL & PHOTOBIOLOGICAL SCIENCES	DE AZEVEDO, LEANDRO ARAÚJO ; DA LUZ, LEONIS LOURENÇO ; DE SOUZA FERRO, JAMYLLE NUNES ; BARRETO, EMILIANO ; OLIVEIRA SILVA, RICARDO ; Alves, Severino ; ALVES, IANE BEZERRA VASCONCELOS	B1	PHOTOCHEMICAL & PHOTOBIOLOGICAL SCIENCES (PRINT)
artigoEmPeriodico	Severino Alves Junior	2017	http://dx.doi.org/10.1016/j.jssc.2017.04.002	Structural and spectroscopic investigation of new luminescent hybrid materials based on calix[4]arene-tetracarboxylate and Ln 3+ ions (Ln = Gd, Tb or Eu)	Journal of Solid State Chemistry (Print)	VIANA, R.S. ; OLIVEIRA, C.A.F. ; CHOJNACKI, J. ; Barros, B.S. ; ALVES-JR, S. ; KULESZA, J.	B1	JOURNAL OF SOLID STATE ELECTROCHEMISTRY (PRINT)
artigoEmPeriodico	Severino Alves Junior	2017	http://dx.doi.org/10.1016/j.ceramint.2017.03.160	Tunable photoluminescence of nanostructured LaPO 4 :Eu 3+ /Tb 3+ synthesized via a microwave-assisted ethylene glycol route	CERAMICS INTERNATIONAL	DE OLIVEIRA, R.S. ; DE BRITO, B.S. ; KULESZA, J. ; ALVES-JR, S. ; Barros, B.S.	A1	
artigoEmPeriodico	Severino Alves Junior	2017	http://dx.doi.org/10.1016/j.jlumin.2017.04.001	Improving the Quantum Efficiency of the Lanthanide-Organic Framework [Eu 2 (MELL)(H 2 O) 6 ] by Heating: A Simple Strategy to Produce Efficient Luminescent Devices	JOURNAL OF LUMINESCENCE	MILANI, RAQUEL ; DA LUZ, LEONIS L. ; DE ARAÚJO, ANA CLÁUDIA V. ; Rodrigues, Nailton M. ; FALCÃO, EDUARDO H.L. ; de Azevedo, Walter M. ; da Costa, Nivan B. ; CARDOSO, MATEUS B. ; FREIRE, Ricardo O. ; Júnior, Severino A.	A2	
artigoEmPeriodico	Severino Alves Junior	2017	http://dx.doi.org/10.1016/j.jssc.2017.05.023	METAL-ORGANIC FRAMEWORK: STRUCTURE AND MAGNETIC PROPERTIES OF [Cu 3 (BTC) 2 (L)x.(CuO) y ] n (L= H 2 O, DMF)	JOURNAL OF SOLID STATE CHEMISTRY	DA SILVA, GILVALDO G. ; Machado, F.L.A. ; JUNIOR, S. ALVES ; PADRÓN-HERNÁNDEZ, E.	Qualis nao identificado	JOURNAL OF SOLID STATE CHEMISTRY
artigoEmPeriodico	Severino Alves Junior	2017	http://dx.doi.org/10.1002/jssc.201700501	Evaluation of a novel metal-organic framework as an adsorbent for the extraction of multiclass pesticides from coconut palm ( <i>Cocos nucifera</i> L.): An analytical approach using matrix solid-phase dispersion and liquid chromatography	JOURNAL OF SEPARATION SCIENCE	ROMÁRIO DE JESUS, JEMMYSON ; AMARAL WANDERLEY, KALINE ; Alves Júnior, Severino ; Navickiene, Sandro	A2	JOURNAL OF SEPARATION SCIENCE (PRINT)
artigoEmPeriodico	Severino Alves Junior	2017	http://dx.doi.org/10.1002/elan.201700384	Voltammetric Determination of Captopril on a Glassy Carbon Electrode Modified with Copper Metal-Organic Framework	ELECTROANALYSIS	SILVA'VASCONCELOS, WELLYTON ; DA'SILVA, GILVALDO GENTIL ; ALVES'JUNIOR, SEVERINO ; DOS'ANJOS, JANAÍNA VERSIANI ; DA'CUNHA'AREIAS, MADALENA CARNEIRO	Qualis nao identificado	ELECTROANALYSIS
artigoEmPeriodico	Severino Alves Junior	2017	http://dx.doi.org/10.1590/0366-69132017633672104	Avaliação da fotoluminescência do TiO 2 sintetizado pelo método Pechini	Cerâmica	ARAÚJO, D. S. ; DINIZ, V. C. S. ; DANTAS, J. ; ARAÚJO, P. M. A. G. ; VIANA, R. S. ; JUNIOR, S. A. ; TORQUATO, R. A. ; COSTA, A. C. F. M.	Qualis nao identificado	Cerâmica
artigoEmPeriodico	Severino Alves Junior	2017	http://dx.doi.org/10.1016/j.molstruc.2017.10.096	Copper-based 2D-coordination polymer as catalyst for allylation of aldehydes	JOURNAL OF MOLECULAR STRUCTURE	DA SILVA, GILSON B. ; DE MENEZES, PAULO H. ; MALVESTITI, Ivani ; FALCÃO, EDUARDO H.L. ; Alves, S. ; CHOJNACKI, JAROS'AW ; DA SILVA, FAUSTHON F.	B1	JOURNAL OF MOLECULAR STRUCTURE (PRINT)
artigoEmPeriodico	Severino Alves Junior	2016	http://dx.doi.org/10.1016/j.jlumin.2015.06.037	Synthesis, crystal structure and luminescent properties of lanthanide extended structure with asymmetrical dinuclear units based on 2-(methylthio)benzoic acid	Journal of Luminescence	OLIVEIRA, CRISTIANE K. ; DE SOUZA, VIVIANE P. ; DA LUZ, LEONIS L. ; DE MENEZES VICENTI, JULIANO R. ; BURROW, ROBERT A. ; SEVERINO ALVES ; LONGO, RICARDO L. ; MALVESTITI, Ivani	A2	JOURNAL OF LUMINESCENCE
artigoEmPeriodico	Severino Alves Junior	2016	http://dx.doi.org/10.1039/c6nr00158k	High-sensitive Eu <sup>3+</sup> ratiometric thermometers based on excited state absorption with predictable calibration	Nanoscale (Print)	SOUZA, ADELMO SATURNINO ; NUNES, LUIZ ANTONIO OLIVEIRA ; SILVA, IVAN GUIDE NUNES ; OLIVEIRA, FERNANDO A. M. ; DA LUZ, LEONIS L. ; BRITO, HERMI FELINTO ; FELINTO, MARIA CLÁUDIA F. C. ; FERREIRA, RUTE ; Alves Jr, Severino ; CARLOS, LUIS ANTONIO DIAS ; MALTA, OSCAR	A1	NANOSCALE (PRINT)
artigoEmPeriodico	Severino Alves Junior	2016	http://dx.doi.org/10.1063/1.4947290	Urchin-like artificial gallium oxide nanowires grown by a novel MOCVD/CVD-based route for random laser application	Journal of Applied Physics	DE MELO, RONALDO P. ; OLIVEIRA, NATHALIA TALITA C. ; DOMINGUEZ, CHRISTIAN TOLENTINO ; GOMES, ANDERSON S. L. ; FALCÃO, EDUARDO H. L. ; Alves, Severino ; DA LUZ, LEONIS L. ; CHASSAGNON, REMI ; DE ARAÚJO, CID B. ; SACILOTTI, MARCO	B4	INTERNATIONAL JOURNAL OF APPLIED PHYSICS
artigoEmPeriodico	Severino Alves Junior	2016	http://dx.doi.org/10.2174/1874210601610010227	The Promising Applications of Stem Cells in the Oral Region: Literature Review	The Open Dentistry Journal	SILVA, LUCIANO BARRETO ; NETO, ALEXANDRINO PEREIRA DOS SANTOS ; PACHECO, RACHEL GOMES PELOZO ; Júnior, Severino Alves ; MENEZES, REBECA FERRAZ DE ; CARNEIRO, VANDA SANDERANA MACEDO ; ARAÚJO, NATÁLIA COSTA ; SILVEIRA, MARCIA MARIA FONSECA DA ; ALBUQUERQUE, DIANA SANTANA DE ; MARTINEZ GERBI, MARLENY ELIZABETH MARQUEZ DE ; ÁLVARES, PAMELLA RECCO ; ARRUDA, JOSÉ ALCIDES ALMEIDA DE ; SOBRAL, ANA PAULA VERAS	B3	THE OPEN DENTISTRY JOURNAL
artigoEmPeriodico	Severino Alves Junior	2016	http://dx.doi.org/10.1007/s10847-016-0627-y	CaAl-layered double hydroxide as a drug delivery system: effects on solubility and toxicity of the antiretroviral efavirenz	Journal of Inclusion Phenomena and Macrocyclic Chemistry	FONTES, DANILO AUGUSTO FERREIRA ; DE LYRA, MAGALY ANDREZA MARQUES ; DE ANDRADE, JEYCE KELLE FERREIRA ; DE MEDEIROS SCHVER, GIOVANNA CHRISTINNE ROCHA ; ROLIM, LARISSA ARAÚJO ; DA SILVA, TERESINHA GONÇALVES ; SOARES-SOBRINHO, JOSÉ LAMARTINE ; ALVES-JÚNIOR, SEVERINO ; ROLIM-NETO, PEDRO JOSÉ	Qualis nao identificado	Journal of Inclusion Phenomena and Macrocyclic Chemistry
artigoEmPeriodico	Severino Alves Junior	2016	http://dx.doi.org/10.1016/j.synthmet.2016.07.003	Sonoelectrochemical synthesis of metal-organic frameworks	Synthetic Metals	DA SILVA, GILVALDO G. ; SILVA, CECÍLIA S. ; RIBEIRO, ROGÉRIO T. ; RONCONI, CÉLIA M. ; BARROS, BRÁULIO S. ; NEVES, JORGE L. ; Júnior, Severino Alves	A2	SYNTHETIC METALS
